invoice_id,branch,city,customer_type,gender,product_line, unit_price ,quantity,tax_5%, total ,date,time,payment, cogs ,gross_margin_percentage, gross_income ,rating, order_value , month 
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,144.96,1/12/2019,4:45 PM,Ewallet,138.06,4.761904762,6.90,7.9,41.42,January
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.20,8,12.08,253.68,3/3/2019,7:30 PM,Ewallet,241.60,4.761904762,12.08,5.1,96.64,March
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.32,3/23/2019,1:23 PM,Ewallet,471.73,4.761904762,23.59,6.9,165.11,March
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.67,3/4/2019,11:27 AM,Cash,440.64,4.761904762,22.03,8,198.29,March
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.33,2/23/2019,11:12 AM,Cash,680.31,4.761904762,34.02,8,306.14,February
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.37,3/17/2019,4:36 PM,Cash,309.88,4.761904762,15.49,4.2,61.98,March
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.68,1/16/2019,6:41 PM,Credit card,186.36,4.761904762,9.32,8.5,18.64,January
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.97,1/8/2019,5:12 PM,Cash,200.92,4.761904762,10.05,9,40.18,January
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,18.64,1/14/2019,10:38 AM,Cash,17.75,4.761904762,0.89,8.6,0.89,January
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,1/31/2019,10:33 AM,Ewallet,621.80,4.761904762,31.09,6,310.90,January
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.30,3/15/2019,2:38 PM,Ewallet,86.00,4.761904762,4.30,6.2,34.40,March
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2/24/2019,6:06 PM,Credit card,402.60,4.761904762,20.13,5,201.30,February
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.09,2/8/2019,12:52 PM,Credit card,324.85,4.761904762,16.24,6.5,81.21,February
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.91,3/22/2019,2:00 PM,Cash,95.15,4.761904762,4.76,6,4.76,March
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.41,1/24/2019,10:57 AM,Cash,388.96,4.761904762,19.45,5,155.58,January
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.96,3/14/2019,4:45 PM,Ewallet,425.68,4.761904762,21.28,5,170.27,March
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.98,1/23/2019,11:15 AM,Cash,318.08,4.761904762,15.90,9.2,111.33,January
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.59,1/19/2019,8:29 PM,Ewallet,271.04,4.761904762,13.55,9.6,108.42,January
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.87,1/27/2019,8:03 PM,Credit card,384.64,4.761904762,19.23,8.4,76.93,January
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2/3/2019,2:35 PM,Credit card,235.80,4.761904762,11.79,6,58.95,February
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.14,3/25/2019,4:32 PM,Ewallet,211.56,4.761904762,10.58,6.7,42.31,March
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.13,2/24/2019,10:10 AM,Credit card,95.36,4.761904762,4.77,4.1,9.54,February
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.68,2/7/2019,2:15 PM,Cash,10.17,4.761904762,0.51,5.9,0.51,February
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.44,3/4/2019,10:05 AM,Cash,206.13,4.761904762,10.31,8.7,30.92,March
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,441.59,2/14/2019,11:36 AM,Credit card,420.56,4.761904762,21.03,4.5,147.20,February
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.44,1/29/2019,6:15 PM,Credit card,88.04,4.761904762,4.40,6.6,17.61,January
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.44,1/28/2019,1:53 PM,Credit card,648.99,4.761904762,32.45,7.7,292.05,January
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.03,3/26/2019,6:37 PM,Credit card,123.84,4.761904762,6.19,8.5,18.58,March
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.98,3/24/2019,6:27 PM,Cash,649.50,4.761904762,32.48,5.2,324.75,March
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,1/1/2019,2:42 PM,Credit card,742.20,4.761904762,37.11,4.3,371.10,January
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.70,1/24/2019,5:43 PM,Cash,84.48,4.761904762,4.22,7.6,33.79,January
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.79,2/25/2019,6:37 PM,Cash,250.28,4.761904762,12.51,9.5,50.06,February
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,1/9/2019,4:34 PM,Cash,94.80,4.761904762,4.74,4.1,37.92,January
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.30,1,4.565,95.87,2/14/2019,2:42 PM,Ewallet,91.30,4.761904762,4.57,9.2,4.57,February
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.37,3/12/2019,11:01 AM,Ewallet,285.11,4.761904762,14.26,5.4,99.79,March
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,55.00,3/26/2019,7:44 PM,Cash,52.38,4.761904762,2.62,5.8,2.62,March
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.34,1/9/2019,1:34 PM,Ewallet,192.70,4.761904762,9.64,5.6,48.18,January
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,281.17,1/2/2019,8:08 PM,Credit card,267.78,4.761904762,13.39,5.1,80.33,January
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.64,1/15/2019,3:01 PM,Cash,558.70,4.761904762,27.94,5.8,279.35,January
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.09,1/1/2019,11:40 AM,Ewallet,175.32,4.761904762,8.77,5,52.60,January
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.61,2/15/2019,3:21 PM,Cash,155.82,4.761904762,7.79,7.9,23.37,February
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.30,1,3.015,63.32,2/28/2019,5:38 PM,Cash,60.30,4.761904762,3.02,6,3.02,February
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.89,3/2/2019,4:16 PM,Credit card,78.94,4.761904762,3.95,5,7.89,March
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.23,2/13/2019,6:15 PM,Credit card,29.74,4.761904762,1.49,8.9,2.97,February
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.39,1/26/2019,12:43 PM,Cash,21.32,4.761904762,1.07,5.9,1.07,January
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.41,1/30/2019,11:32 AM,Credit card,281.34,4.761904762,14.07,5.9,42.20,January
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,76.92,1/27/2019,6:08 PM,Ewallet,73.26,4.761904762,3.66,9.7,3.66,January
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.50,1/30/2019,5:08 PM,Credit card,22.38,4.761904762,1.12,8.6,1.12,January
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.72,1/8/2019,7:38 PM,Cash,655.92,4.761904762,32.80,4,295.16,January
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.10,6,29.73,624.33,1/19/2019,1:11 PM,Cash,594.60,4.761904762,29.73,4.2,178.38,January
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.10,1,3.705,77.81,1/25/2019,11:05 AM,Cash,74.10,4.761904762,3.71,9.2,3.71,January
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,206.81,2/19/2019,10:12 AM,Ewallet,196.96,4.761904762,9.85,9.2,19.70,February
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.95,1/14/2019,3:42 PM,Ewallet,372.33,4.761904762,18.62,5,130.32,January
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.30,2/25/2019,11:58 AM,Ewallet,527.90,4.761904762,26.40,10,263.95,February
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,503.74,1/23/2019,2:21 PM,Ewallet,479.75,4.761904762,23.99,8.8,119.94,January
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.02,2/16/2019,10:52 AM,Cash,328.59,4.761904762,16.43,4.2,147.87,February
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.41,1/1/2019,7:31 PM,Cash,168.96,4.761904762,8.45,6.3,67.58,January
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.90,3/7/2019,6:35 PM,Cash,113.24,4.761904762,5.66,8.2,22.65,March
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,362.82,2/15/2019,1:51 PM,Cash,345.54,4.761904762,17.28,5.1,103.66,February
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.10,1/23/2019,12:35 PM,Cash,428.67,4.761904762,21.43,5,192.90,January
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.58,2/20/2019,1:24 PM,Ewallet,86.27,4.761904762,4.31,7,4.31,February
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.80,1/8/2019,6:06 PM,Ewallet,25.52,4.761904762,1.28,7.8,2.55,January
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.60,3/17/2019,11:55 AM,Credit card,101.52,4.761904762,5.08,4.3,45.68,March
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.36,1/12/2019,11:42 AM,Cash,357.49,4.761904762,17.87,7,125.12,January
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,250.71,1/8/2019,2:30 PM,Cash,238.77,4.761904762,11.94,6.6,35.82,January
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.50,1/26/2019,3:11 PM,Ewallet,101.43,4.761904762,5.07,7.3,15.21,January
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.45,3/15/2019,2:48 PM,Credit card,724.24,4.761904762,36.21,6.5,289.70,March
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.92,1/17/2019,12:36 PM,Ewallet,125.64,4.761904762,6.28,4.9,12.56,January
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.58,1/8/2019,7:09 PM,Credit card,72.93,4.761904762,3.65,4.3,10.94,January
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.28,1/6/2019,1:35 PM,Ewallet,258.36,4.761904762,12.92,9.3,51.67,January
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.43,2/16/2019,10:33 AM,Credit card,173.74,4.761904762,8.69,7.1,60.81,February
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.50,1,2.825,59.33,3/13/2019,3:45 PM,Ewallet,56.50,4.761904762,2.83,9.6,2.83,March
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,225.02,1/28/2019,11:51 AM,Cash,214.30,4.761904762,10.72,6.2,107.15,January
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,26.718,561.08,1/18/2019,5:26 PM,Cash,534.36,4.761904762,26.72,9.9,160.31,January
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.82,3/19/2019,11:52 AM,Credit card,93.16,4.761904762,4.66,5.9,18.63,March
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.18,3/15/2019,2:04 PM,Ewallet,522.08,4.761904762,26.10,6.3,208.83,March
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.97,2/12/2019,5:49 PM,Cash,52.35,4.761904762,2.62,4,2.62,February
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,41.74,2/25/2019,8:19 PM,Cash,39.75,4.761904762,1.99,6.1,1.99,February
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.17,3/21/2019,4:08 PM,Credit card,720.16,4.761904762,36.01,4.5,288.06,March
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.10,8,4.84,101.64,1/19/2019,10:17 AM,Ewallet,96.80,4.761904762,4.84,8.6,38.72,January
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,348.71,1/8/2019,2:25 PM,Ewallet,332.10,4.761904762,16.61,6,166.05,January
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.51,3/30/2019,12:51 PM,Credit card,81.44,4.761904762,4.07,9.5,32.58,March
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,335.90,2/20/2019,3:18 PM,Credit card,319.90,4.761904762,16.00,9.9,159.95,February
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.85,3/30/2019,12:45 PM,Ewallet,206.52,4.761904762,10.33,7.5,61.96,March
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.01,3/19/2019,1:37 PM,Cash,166.68,4.761904762,8.33,7.6,16.67,March
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,335.01,1/13/2019,10:03 AM,Cash,319.06,4.761904762,15.95,5,111.67,January
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.90,1,4.395,92.30,2/5/2019,7:42 PM,Ewallet,87.90,4.761904762,4.40,6.7,4.40,February
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.44,3/23/2019,1:14 PM,Ewallet,734.70,4.761904762,36.74,9.5,367.35,March
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.40,3/13/2019,12:47 PM,Ewallet,97.52,4.761904762,4.88,6.8,39.01,March
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,3/17/2019,7:53 PM,Ewallet,769.20,4.761904762,38.46,5.6,384.60,March
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.22,2/21/2019,10:26 AM,Cash,418.30,4.761904762,20.92,7.2,104.58,February
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,486.44,2/7/2019,3:06 PM,Cash,463.28,4.761904762,23.16,8.1,185.31,February
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.57,3/2/2019,4:35 PM,Credit card,462.45,4.761904762,23.12,8.6,115.61,March
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,149.00,3/6/2019,8:57 PM,Cash,141.90,4.761904762,7.10,9.4,35.48,March
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,317.84,2/6/2019,3:16 PM,Credit card,302.70,4.761904762,15.14,8.9,90.81,February
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,832.94,1/28/2019,5:47 PM,Credit card,793.28,4.761904762,39.66,4.2,317.31,January
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.44,1/18/2019,4:23 PM,Ewallet,425.18,4.761904762,21.26,5,148.81,January
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.80,2/5/2019,10:17 AM,Cash,283.62,4.761904762,14.18,8.8,85.09,February
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.60,7,29.96,629.16,3/2/2019,1:50 PM,Cash,599.20,4.761904762,29.96,5.3,209.72,March
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,15.768,331.13,2/9/2019,7:17 PM,Ewallet,315.36,4.761904762,15.77,4.6,141.91,February
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,423.74,1/14/2019,2:00 PM,Credit card,403.56,4.761904762,20.18,7.5,181.60,January
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.194,193.07,2/9/2019,12:02 PM,Ewallet,183.88,4.761904762,9.19,5.1,36.78,February
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.58,3/26/2019,8:21 PM,Credit card,138.65,4.761904762,6.93,4.2,34.66,March
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,84.75,1/28/2019,5:35 PM,Cash,80.71,4.761904762,4.04,8.1,28.25,January
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,122.47,2/14/2019,12:42 PM,Ewallet,116.64,4.761904762,5.83,6,11.66,February
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.20,3/24/2019,5:56 PM,Cash,313.52,4.761904762,15.68,7.9,62.70,March
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,888.41,2/9/2019,6:58 PM,Credit card,846.10,4.761904762,42.31,8.8,423.05,February
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,3/24/2019,2:08 PM,Credit card,414.40,4.761904762,20.72,6.6,103.60,March
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.03,3/27/2019,4:30 PM,Ewallet,159.08,4.761904762,7.95,6.2,15.91,March
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,514.61,1/27/2019,10:44 AM,Credit card,490.10,4.761904762,24.51,4.2,245.05,January
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.82,3/27/2019,8:29 PM,Credit card,87.45,4.761904762,4.37,7.3,13.12,March
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,235.75,1/19/2019,11:43 AM,Ewallet,224.52,4.761904762,11.23,8.6,44.90,January
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,782.21,2/7/2019,10:09 AM,Cash,744.96,4.761904762,37.25,6.8,297.98,February
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,20.536,431.26,1/31/2019,10:00 AM,Ewallet,410.72,4.761904762,20.54,7.6,164.29,January
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.60,3,14.94,313.74,2/25/2019,6:45 PM,Cash,298.80,4.761904762,14.94,5.8,44.82,February
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.59,2/2/2019,12:40 PM,Cash,212.94,4.761904762,10.65,4.1,63.88,February
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.99,3/14/2019,3:36 PM,Credit card,42.85,4.761904762,2.14,9.3,2.14,March
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.61,3/11/2019,12:04 PM,Cash,378.68,4.761904762,18.93,6.8,75.74,March
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.26,2/22/2019,11:26 AM,Ewallet,206.91,4.761904762,10.35,8.7,31.04,February
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.72,3/2/2019,12:36 PM,Ewallet,78.78,4.761904762,3.94,6.3,11.82,March
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.22,3/10/2019,3:06 PM,Credit card,322.11,4.761904762,16.11,5.1,144.95,March
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.911,103.13,2/8/2019,10:58 AM,Cash,98.22,4.761904762,4.91,7,29.47,February
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.73,2/22/2019,12:10 PM,Credit card,25.46,4.761904762,1.27,5.2,2.55,February
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,611.08,1/10/2019,10:31 AM,Credit card,581.98,4.761904762,29.10,6.6,203.69,January
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.89,3/14/2019,1:49 PM,Ewallet,211.32,4.761904762,10.57,6.5,63.40,March
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.756,57.88,1/10/2019,11:10 AM,Ewallet,55.12,4.761904762,2.76,9,11.02,January
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,4.4155,92.73,2/15/2019,5:38 PM,Credit card,88.31,4.761904762,4.42,5.2,4.42,February
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,17.829,374.41,1/13/2019,5:54 PM,Credit card,356.58,4.761904762,17.83,6.8,160.46,January
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,833.96,2/15/2019,8:51 PM,Credit card,794.25,4.761904762,39.71,7.6,357.41,February
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.15,3/2/2019,7:26 PM,Ewallet,50.62,4.761904762,2.53,7.2,5.06,March
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.50,3/24/2019,1:33 PM,Ewallet,599.52,4.761904762,29.98,7.1,179.86,March
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,175.04,2/2/2019,2:05 PM,Credit card,166.70,4.761904762,8.34,9.5,16.67,February
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2/27/2019,11:40 AM,Ewallet,744.40,4.761904762,37.22,5.1,372.20,February
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,470.99,1/20/2019,12:27 PM,Ewallet,448.56,4.761904762,22.43,7.6,157.00,January
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,397.85,1/3/2019,8:24 PM,Ewallet,378.90,4.761904762,18.95,9.8,113.67,January
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,270.02,1/24/2019,8:59 PM,Ewallet,257.16,4.761904762,12.86,5.1,38.57,January
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,579.84,1/5/2019,7:48 PM,Ewallet,552.23,4.761904762,27.61,7.5,193.28,January
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,3/30/2019,10:18 AM,Cash,447.40,4.761904762,22.37,7.4,111.85,March
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,290.08,2/17/2019,4:27 PM,Cash,276.27,4.761904762,13.81,4.2,41.44,February
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.93,3/21/2019,5:04 PM,Ewallet,343.74,4.761904762,17.19,5.9,103.12,March
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.38,3/2/2019,6:14 PM,Ewallet,266.08,4.761904762,13.30,6.9,53.22,March
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.30,3/27/2019,10:43 AM,Cash,898.38,4.761904762,44.92,6.6,404.27,March
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,1/19/2019,7:30 PM,Ewallet,456.80,4.761904762,22.84,5.7,228.40,January
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,266.65,2/19/2019,2:53 PM,Credit card,253.95,4.761904762,12.70,5.3,63.49,February
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.09,3/28/2019,8:14 PM,Cash,70.56,4.761904762,3.53,4.2,24.70,March
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,690.02,1/5/2019,11:51 AM,Credit card,657.16,4.761904762,32.86,7.3,230.01,January
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.93,3/26/2019,2:13 PM,Credit card,168.50,4.761904762,8.43,5.3,16.85,March
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2.689,56.47,2/3/2019,8:13 PM,Ewallet,53.78,4.761904762,2.69,4.7,2.69,February
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,188.00,2/6/2019,6:44 PM,Ewallet,179.05,4.761904762,8.95,7.9,44.76,February
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572,222.01,2/24/2019,2:26 PM,Ewallet,211.44,4.761904762,10.57,8.9,84.58,February
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,5.9865,125.72,2/21/2019,12:40 PM,Ewallet,119.73,4.761904762,5.99,9.3,17.96,February
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.90,3,3.285,68.99,1/9/2019,6:43 PM,Ewallet,65.70,4.761904762,3.29,4.7,9.86,January
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,2/25/2019,1:22 PM,Ewallet,251.40,4.761904762,12.57,8.7,50.28,February
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.37,1/13/2019,1:58 PM,Cash,84.16,4.761904762,4.21,7.6,16.83,January
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.773,415.23,2/9/2019,11:45 AM,Cash,395.46,4.761904762,19.77,5.7,118.64,February
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,312.89,1/6/2019,11:51 AM,Cash,297.99,4.761904762,14.90,6.8,104.30,January
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,477.13,1/10/2019,5:16 PM,Cash,454.41,4.761904762,22.72,5.4,204.48,January
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.806,289.93,2/7/2019,3:55 PM,Cash,276.12,4.761904762,13.81,7.1,82.84,February
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.80,10,7.9,165.90,1/9/2019,12:07 PM,Cash,158.00,4.761904762,7.90,7.8,79.00,January
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.34,2/19/2019,3:07 PM,Cash,887.94,4.761904762,44.40,8.4,399.57,February
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.58,3/18/2019,3:29 PM,Cash,91.98,4.761904762,4.60,9.8,4.60,March
